tanggal,meninggal,sembuh,positif,positif_aktif,meninggal harian,sembuh harian,self-isolation harian,dirawat harian,positif harian,positif aktif harian,rasio_kematian,rasio_sembuh,rasio_sembuh_meninggal
2022-05-22,15296,1233664,1249742,782,2,89,13,6,110,19,0.012239326196927046,0.9871349446525763,80.65271966527196
2022-05-23,15297,1233779,1249800,724,1,115,-46,-12,58,-58,0.012239558329332692,0.9871811489838375,80.65496502582205
2022-05-24,15300,1233873,1249948,775,3,94,32,19,148,51,0.012240509205182935,0.9871394650017441,80.64529411764705
2022-05-25,15300,1233937,1250076,839,0,64,51,13,128,64,0.012239255853244122,0.9870895849532348,80.64947712418301
2022-05-26,15300,1234021,1250200,879,0,84,38,2,124,40,0.012238041913293873,0.9870588705807071,80.65496732026143
2022-05-27,15300,1234087,1250310,923,0,66,40,4,110,44,0.01223696523262231,0.9870248178451744,80.65928104575164
2022-05-28,15300,1234180,1250414,934,0,93,14,-3,104,11,0.012235947454203169,0.987017099936501,80.66535947712418
2022-05-29,15300,1234280,1250503,923,0,100,-1,-10,89,-11,0.012235076605174078,0.987026820407468,80.6718954248366
2022-05-30,15303,1234376,1250584,905,3,96,-18,0,81,-18,0.012236683021692266,0.9870396550731498,80.66235378683918
2022-05-31,15303,1234487,1250716,926,0,111,25,-4,132,21,0.012235391567710016,0.9870242325196128,80.66960726654904
2022-06-01,15303,1234566,1250880,1011,0,79,94,-9,164,85,0.012233787413660782,0.986957981580967,80.6747696530092
2022-06-02,15303,1234723,1251038,1012,0,157,7,-6,158,1,0.012232242345955918,0.9869588293880761,80.6850290792655
2022-06-03,15303,1234863,1251211,1045,0,140,20,13,173,33,0.012230551042150364,0.9869342580907616,80.69417761223289
2022-06-04,15303,1234976,1251384,1105,0,113,63,-3,173,60,0.012228860205979939,0.9868881174763302,80.70156178527087
2022-06-05,15303,1235069,1251579,1207,0,93,98,4,195,102,0.012226954910556984,0.9868086632965238,80.70763902502777
2022-06-06,15303,1235172,1251726,1251,0,103,53,-9,147,44,0.01222551900336016,0.986775060995777,80.71436973142521
2022-06-07,15303,1235274,1251986,1409,0,102,158,0,260,158,0.012222980129170773,0.9866516079253282,80.7210350911586
2022-06-08,15303,1235370,1252274,1601,0,96,195,-3,288,192,0.01222016906843071,0.9865013567318335,80.72730837090766
2022-06-09,15303,1235508,1252550,1739,0,138,131,7,276,138,0.012217476348249571,0.9863941559219193,80.73632621054695
2022-06-10,15303,1235666,1252883,1914,0,158,167,8,333,175,0.012214229101999149,0.9862580943312345,80.74665098346729
2022-06-11,15303,1235838,1253197,2056,0,172,137,5,314,142,0.012211168714894785,0.9861482272938732,80.75789060968438
2022-06-12,15303,1236002,1253519,2214,0,164,148,10,322,158,0.0122080319484587,0.9860257403358066,80.76860746258903
2022-06-13,15304,1236184,1253867,2379,1,182,179,-14,348,165,0.01220544124695841,0.9858972283344246,80.77522216414009
2022-06-14,15304,1236374,1254384,2706,0,190,267,60,517,327,0.012200410719524483,0.9856423551320808,80.7876372190277
2022-06-15,15304,1236528,1255114,3282,0,154,534,42,730,576,0.01219331471085495,0.9851917833758527,80.79769994772609
2022-06-16,15305,1236820,1255810,3685,1,292,366,37,696,403,0.012187353182408166,0.9848782857279366,80.81149950996407
2022-06-17,15305,1237109,1256496,4082,0,289,366,31,686,397,0.012180699341661255,0.9845705835911933,80.83038222803006
2022-06-18,15305,1237400,1257229,4524,0,291,410,32,733,442,0.012173597650070115,0.9842280125577759,80.84939562234564
2022-06-19,15308,1237676,1257964,4980,3,276,421,35,735,456,0.012168869697384026,0.9838723524679561,80.85158087274628
2022-06-20,15309,1238059,1258665,5297,1,383,301,16,701,317,0.012162886868229434,0.9836286859490015,80.87131752563852
2022-06-21,15311,1238392,1259618,5915,2,333,576,42,953,618,0.012155272471495327,0.9831488594161087,80.88250277578211
2022-06-22,15311,1238754,1260844,6779,0,362,856,8,1226,864,0.012143453115532136,0.9824799895942717,80.9061459081706
2022-06-23,15311,1239359,1261898,7228,0,605,438,11,1054,449,0.012133310299247642,0.9821388099513589,80.94565998301874
2022-06-24,15313,1240028,1263164,7823,2,669,587,8,1266,595,0.012122733073456812,0.9816840885269055,80.97877620322602
2022-06-25,15313,1240738,1264209,8158,0,710,295,40,1045,335,0.012112712375880887,0.9814342406991249,81.02514203617841
2022-06-26,15313,1241429,1265264,8522,0,691,335,29,1055,364,0.012102612577296121,0.9811620341683632,81.0702670933194
2022-06-27,15313,1242286,1266102,8503,0,857,-30,11,838,-19,0.012094602172652756,0.9811895092180567,81.12623261281264
2022-06-28,15314,1243032,1267352,9006,1,746,474,29,1250,503,0.012083462210972168,0.980810382592997,81.16964868747552
2022-06-29,15314,1243738,1268486,9434,0,706,426,2,1134,428,0.012072659848039315,0.9804901276009352,81.21575029384877
2022-06-30,15315,1244833,1269741,9593,1,1095,125,34,1255,159,0.012061514907370873,0.9803834010243034,81.28194580476656
2022-07-01,15316,1245980,1270841,9545,1,1147,-97,49,1100,-48,0.012051861719916181,0.9804373639188537,81.35152781405067
2022-07-02,15317,1247144,1271824,9363,1,1164,-154,-28,983,-182,0.01204333303979167,0.9805947992804036,81.42221061565581
2022-07-03,15320,1248357,1272755,9078,3,1213,-342,57,931,-285,0.012036880625100667,0.9808305604770753,81.48544386422977
2022-07-04,15323,1249496,1273492,8673,3,1139,-396,-9,737,-405,0.012032270324430779,0.9811573217578123,81.54382301115969
2022-07-05,15325,1250388,1274768,9055,2,892,330,52,1276,382,0.012021795338445898,0.9808749513636991,81.59138662316477
2022-07-06,15327,1251237,1276284,9720,2,849,679,-14,1516,665,0.012009082617975309,0.9803750575890633,81.63613231552164
2022-07-07,15329,1252398,1277760,10033,2,1161,274,39,1476,313,0.011996775607312797,0.9801512021036815,81.70121990997455
2022-07-08,15331,1253562,1278911,10018,2,1164,-37,22,1151,-15,0.01198754252641505,0.9801792306110433,81.7664862044224
2022-07-09,15334,1254809,1280389,10246,3,1247,228,0,1478,228,0.011976047904191617,0.9800216965312886,81.83181166036259
2022-07-10,15338,1255908,1282064,10818,4,1099,595,-23,1675,572,0.011963521321868486,0.979598522382658,81.88212283218151
2022-07-11,15342,1257072,1282876,10462,4,1164,-273,-83,812,-356,0.01195906697139864,0.9798858190503213,81.93664450527963
2022-07-12,15346,1257799,1284470,11325,4,727,744,119,1594,863,0.011947340148076638,0.9792357937515084,81.96266127981232
2022-07-13,15350,1258663,1286491,12478,4,864,1153,0,2021,1153,0.011931680827926507,0.978369067486675,81.99758957654723
2022-07-14,15356,1260234,1288240,12650,6,1571,149,23,1749,172,0.011920139104514687,0.9782602620629697,82.06785621255536
2022-07-15,15359,1261863,1289853,12631,3,1629,-45,26,1613,-19,0.011907558458211905,0.9782998527739207,82.15788788332574
2022-07-16,15364,1263230,1291984,13390,5,1367,788,-29,2131,759,0.011891788133599177,0.9777443064310394,82.22012496745639
2022-07-17,15367,1264902,1293986,13717,3,1672,301,26,2002,327,0.01187570808339503,0.9775237135486783,82.31287824559121
2022-07-18,15369,1266257,1295850,14224,2,1355,493,14,1864,507,0.011860169001041787,0.9771632519195894,82.39033118615394
2022-07-19,15371,1267430,1298335,15534,2,1173,1295,15,2485,1310,0.011839009192542757,0.9761964362048315,82.45592349229068
2022-07-20,15373,1268249,1301285,17663,2,819,2142,-13,2950,2129,0.011813707220170831,0.9746127865917151,82.49847134586612
2022-07-21,15377,1270067,1304168,18724,4,1818,1019,42,2883,1061,0.011790658872169842,0.9738522951030849,82.5952396436236
2022-07-22,15383,1271839,1306633,19411,6,1772,668,19,2465,687,0.011773007416772728,0.9733712526776838,82.67821621270234
2022-07-23,15384,1273936,1309294,19974,1,2097,576,-13,2661,563,0.011749843808953527,0.9729946062534465,82.80915236609465
2022-07-24,15384,1275596,1311445,20465,0,1660,487,4,2151,491,0.011730572002638311,0.9726645036581786,82.91705668226729
2022-07-25,15386,1277873,1313613,20354,2,2277,-116,5,2168,-111,0.011712734268007396,0.9727925956883801,83.05427011568959
2022-07-26,15389,1279485,1316587,21713,3,1612,1353,6,2974,1359,0.011688555332841659,0.9718195607278516,83.1428292936513
2022-07-27,15390,1281386,1319866,23090,1,1901,1357,20,3279,1377,0.011660274603634006,0.970845525227561,83.26094866796622
2022-07-28,15392,1284419,1323023,23212,2,3033,109,13,3157,122,0.011633962523705181,0.970821368940676,83.44718035343035
2022-07-29,15395,1286877,1326010,23738,3,2458,469,57,2987,526,0.011610018023996803,0.9704881561979171,83.59058135758363
2022-07-30,15400,1289636,1328639,23603,5,2759,-138,3,2629,-135,0.011590808338457624,0.9706443962581258,83.7425974025974
2022-07-31,15402,1292113,1330837,23322,2,2477,-325,44,2198,-281,0.0115731678635325,0.9709025222472775,83.89254642254252
2022-08-01,15404,1294595,1332323,22324,2,2482,-1015,17,1486,-998,0.01156176092434042,0.9716825424465388,84.04278109581927
2022-08-02,15408,1296794,1334316,22114,4,2199,-220,10,1993,-210,0.011547489500238324,0.9718792250111667,84.16368120456906
2022-08-03,15412,1298981,1336848,22455,4,2187,355,-14,2532,341,0.011528610582504518,0.9716744162387946,84.28373994290163
2022-08-04,15414,1302829,1339662,21419,2,3848,-995,-41,2814,-1036,0.011505887305902534,0.972505751450739,84.52244712598936
2022-08-05,15418,1305863,1342231,20950,4,3034,-468,-1,2569,-469,0.011486845408875223,0.9729048129569351,84.69730185497471
2022-08-06,15421,1308676,1344587,20490,3,2813,-474,14,2356,-460,0.011468949201502023,0.9732921707557786,84.86323844108684
2022-08-07,15426,1311714,1346411,19271,5,3038,-1186,-33,1824,-1219,0.011457125647369192,0.974230008518944,85.03267211201867
2022-08-08,15429,1314435,1348711,18847,3,2721,-417,-7,2300,-424,0.011439811790665309,0.9745861048067377,85.19249465292631
2022-08-09,15434,1316556,1351009,19019,5,2121,155,17,2298,172,0.011424054169883398,0.9744983194042379,85.30231955423092
2022-08-10,15438,1318226,1353233,19569,4,1670,518,32,2224,550,0.01140823494549719,0.9741308407347441,85.3883922787926
2022-08-11,15443,1320606,1355451,19402,5,2380,-167,0,2218,-167,0.011393255824076267,0.9742926892967728,85.51486110211746
2022-08-12,15445,1323161,1358309,19703,2,2555,301,0,2858,301,0.011370755844215123,0.9741237082283928,85.66921333764972
2022-08-13,15449,1325748,1360596,19399,4,2587,-340,36,2287,-304,0.011354582844576935,0.9743876948043357,85.81448637452262
2022-08-14,15452,1328058,1362705,19195,3,2310,-204,0,2109,-204,0.011339211348017363,0.97457483461204,85.94732073517991
2022-08-15,15455,1330248,1364607,18904,3,2190,-262,-29,1902,-291,0.011325605100955807,0.9748213221828702,86.0723390488515
2022-08-16,15457,1332050,1367069,19562,2,1802,646,12,2462,658,0.011306671426241104,0.9743838825984643,86.17778352849841
2022-08-17,15461,1334190,1369473,19822,4,2140,260,0,2404,260,0.011289744303100535,0.9742360747528429,86.29390078261432
2022-08-18,15463,1336607,1371533,19463,2,2417,-360,1,2060,-359,0.01127424567983417,0.9745350640487688,86.43904805018431
2022-08-19,15468,1338895,1373750,19387,5,2288,-59,-17,2217,-76,0.011259690627843493,0.9746278434940855,86.55902508404448
2022-08-20,15471,1341152,1376074,19451,3,2257,134,-70,2324,64,0.011242854672059788,0.9746220043398829,86.68812617154677
2022-08-21,15475,1343872,1377971,18624,4,2720,-837,10,1897,-827,0.011230279882522927,0.9752541962058708,86.84148626817448
2022-08-22,15479,1345918,1379517,18120,4,2046,-496,-8,1546,-504,0.01122059387452275,0.9756443740816532,86.95122423929195
2022-08-23,15482,1347925,1380987,17580,3,2007,-375,-165,1470,-540,0.011210822404555582,0.9760591518964334,87.06400981785299
2022-08-24,15485,1349999,1383204,17720,3,2074,140,0,2217,140,0.01119502257078493,0.9759941411389788,87.18107846302874
2022-08-25,15489,1353005,1385687,17193,4,3006,-527,0,2483,-527,0.01117784896589201,0.976414587132592,87.35263735554264
2022-08-26,15492,1355279,1387575,16804,3,2274,-470,81,1888,-389,0.01116480190259986,0.9767248617191864,87.48250710043894
2022-08-27,15494,1356817,1389487,17176,2,1538,372,0,1912,372,0.01115087798590415,0.9764877253259656,87.57047889505616
2022-08-28,15496,1359554,1390976,15926,2,2737,-1248,-2,1489,-1250,0.011140379129474557,0.9774101062850833,87.73580278781621
2022-08-29,15500,1361353,1392192,15339,4,1799,-581,-6,1216,-587,0.011133521813083252,0.9778486013423436,87.82922580645162
2022-08-30,15502,1363254,1393909,15153,2,1901,-138,-48,1717,-186,0.011121242491439542,0.9780078900416024,87.9405238033802
2022-08-31,15505,1364790,1395840,15545,3,1536,378,14,1931,392,0.011108006648326455,0.9777553301237965,88.02257336343115
2022-09-01,15509,1366562,1397542,15471,4,1772,-33,-41,1702,-74,0.011097340902813654,0.9778325087904335,88.11412728093366
2022-09-02,15512,1368792,1399042,14738,3,2230,-723,-10,1500,-733,0.011087587077442992,0.978378061559267,88.24084579680247
2022-09-03,15516,1371077,1400548,13955,4,2285,-817,34,1506,-783,0.011078520693328611,0.978957522341255,88.36536478473833
2022-09-04,15519,1372751,1401805,13535,3,1674,-398,-22,1257,-420,0.011070726670257276,0.9792738647672109,88.4561505251627
2022-09-05,15523,1374574,1402797,12700,4,1823,-820,-15,992,-835,0.011065749356464264,0.9798809093546679,88.55079559363526
2022-09-06,15526,1375989,1404184,12669,3,1415,-25,-6,1387,-31,0.01105695549870957,0.9799207226403377,88.62482287775345
2022-09-07,15530,1377235,1405670,12905,4,1246,236,0,1486,236,0.011048112288090377,0.9797712123044526,88.68222794591114
2022-09-08,15531,1379171,1406988,12286,1,1936,-554,-65,1318,-619,0.011038473675681669,0.9802293978342388,88.80117184984869
2022-09-09,15533,1381317,1408154,11304,2,2146,-961,-21,1166,-982,0.01103075373858257,0.9809417151817201,88.92789544840018
2022-09-10,15534,1382928,1409279,10817,1,1611,-487,0,1125,-487,0.011022657685241886,0.9813017862325345,89.02587871765161
2022-09-11,15537,1384356,1410134,10241,3,1428,-520,-56,855,-576,0.011018101825783933,0.9817194677952592,89.10059857115273
2022-09-12,15540,1385702,1410887,9645,3,1346,-585,-11,753,-596,0.011014347711758632,0.982149527212314,89.17001287001287
2022-09-13,15542,1386777,1411948,9629,2,1075,2,-18,1061,-16,0.011007487527869298,0.982172856224167,89.22770557199846
2022-09-14,15546,1387757,1413176,9873,4,980,279,-35,1228,244,0.011000752914003634,0.9820128561481373,89.26778592564004
2022-09-15,15551,1389381,1414292,9360,5,1624,-526,13,1116,-513,0.010995607696289027,0.9823862398995399,89.34351488650248
2022-09-16,15554,1390717,1415313,9042,3,1336,-318,0,1021,-318,0.010989795190180547,0.9826215119906339,89.4121769319789
2022-09-17,15556,1392001,1416206,8649,2,1284,-362,-31,893,-393,0.01098427771101097,0.982908559912894,89.48322190794549
2022-09-18,15559,1392980,1417000,8461,3,979,-188,0,794,-188,0.010980239943542696,0.9830486944248412,89.52889003149302
2022-09-19,15563,1394148,1417626,7915,4,1168,-515,-31,626,-546,0.010978212871377924,0.9834385091695553,89.58092912677505
2022-09-20,15566,1394905,1418578,8107,3,757,227,-35,952,192,0.010972960246105607,0.9833121618973366,89.61229602980856
2022-09-21,15570,1395674,1419552,8308,4,769,230,-29,974,201,0.010968249137756137,0.9831792001983725,89.63866409762363
2022-09-22,15572,1396845,1420440,8023,2,1171,-319,34,888,-285,0.010962800259074652,0.983388949902847,89.7023503724634
2022-09-23,15574,1398121,1421152,7457,2,1276,-552,-14,712,-566,0.01095871518317534,0.9837941332102407,89.77276229613459
2022-09-24,15575,1399122,1421839,7142,1,1001,-306,-9,687,-315,0.01095412349780812,0.9840228042696817,89.83126805778491
2022-09-25,15578,1400142,1422419,6699,3,1020,-443,0,580,-443,0.010951765970505175,0.984338651269422,89.879445371678
2022-09-26,15581,1401070,1422965,6314,3,928,-371,-14,546,-385,0.01094967198771579,0.9846131141665466,89.92169950580836
2022-09-27,15583,1401726,1423705,6396,2,656,74,8,740,82,0.010945385455554346,0.9845621108305442,89.95225566322274
2022-09-28,15586,1402392,1424400,6422,3,666,53,-27,695,26,0.010942151081156978,0.9845492839090143,89.97767226998589
2022-09-29,15589,1403358,1425181,6234,3,966,-157,-31,781,-188,0.010938259771916689,0.984687558983736,90.02232343319007
2022-09-30,15593,1404297,1425915,6025,4,939,-246,37,734,-209,0.010935434440341816,0.984839208508221,90.05944975309434
2022-10-01,15595,1405108,1426518,5815,2,811,-158,-52,603,-210,0.01093221396435236,0.9849914266767051,90.09990381532542
2022-10-02,15596,1405927,1427069,5546,1,819,-252,-17,551,-269,0.010928693707171833,0.9851850190845712,90.14664016414466
2022-10-03,15599,1406649,1427453,5205,3,722,-342,1,384,-341,0.010927855418006758,0.9854257898508743,90.1755881787294
2022-10-04,15601,1407130,1428121,5390,2,481,178,7,668,185,0.010924144382723874,0.9853016656151684,90.19485930389078
2022-10-05,15601,1407613,1428721,5507,0,483,156,-39,600,117,0.010919556722411164,0.9852259468433655,90.22581885776553
2022-10-06,15601,1408456,1429401,5344,0,843,-172,9,680,-163,0.010914362029969198,0.9853470089918784,90.27985385552208
2022-10-07,15601,1409218,1429921,5102,0,762,-243,1,520,-242,0.010910392951778454,0.985521577765485,90.32869687840522
2022-10-08,15601,1410005,1430421,4815,0,787,-279,-8,500,-287,0.01090657925184264,0.9857272788920185,90.37914236266906
2022-10-09,15602,1410653,1430886,4631,1,648,-188,4,465,-184,0.010903733770544963,0.9858598099359418,90.41488270734521
2022-10-10,15602,1411237,1431382,4543,0,584,-78,-10,496,-88,0.01089995542769156,0.9859261888161232,90.45231380592232
2022-10-11,15603,1411650,1432120,4867,1,413,338,-14,738,324,0.010895036728765746,0.9857065050414769,90.47298596423765
2022-10-12,15603,1412072,1432872,5197,0,422,326,4,752,330,0.010889318794700434,0.9854836998699116,90.50003204511953
2022-10-13,15605,1412824,1433580,5151,2,752,-48,2,708,-46,0.01088533601194213,0.9855215614057116,90.53662287728292
2022-10-14,15606,1413399,1434192,5187,1,575,36,0,612,36,0.010881388266006225,0.9855019411626895,90.56766628219916
2022-10-15,15608,1413956,1434769,5205,2,557,18,0,577,18,0.010878406210337692,0.9854938321081651,90.59174782162994
2022-10-16,15610,1414545,1435287,5132,2,589,-75,2,518,-73,0.010875873605766652,0.9855485348923246,90.6178731582319
2022-10-17,15611,1415045,1435735,5079,1,500,-53,0,448,-53,0.010873176456658088,0.9855892626424793,90.64409711101146
2022-10-18,15612,1415449,1436432,5371,1,404,294,-2,697,292,0.01086859663388173,0.9853922775321073,90.66416858826544
2022-10-19,15614,1415986,1437323,5723,2,537,343,9,891,352,0.010863250640252748,0.9851550416990474,90.68694761111823
2022-10-20,15615,1416863,1438107,5629,1,877,-110,16,784,-94,0.0108580237770903,0.985227802938168,90.73730387447966
2022-10-21,15615,1417614,1438880,5651,0,751,26,-4,773,22,0.010852190592683199,0.9852204492382964,90.78539865513929
2022-10-22,15617,1418276,1439544,5651,2,662,-26,26,664,0,0.01084857427074129,0.9852258770832986,90.81616187487994
2022-10-23,15619,1418791,1440187,5777,2,515,126,0,643,126,0.010845119418519957,0.9851435959358056,90.83750560215123
2022-10-24,15620,1419376,1440812,5816,1,585,25,14,625,39,0.010841109041290606,0.985122278270864,90.86914212548015
2022-10-25,15623,1419880,1441701,6198,3,504,377,5,889,382,0.010836504934102147,0.9848644066973665,90.88395314600268
2022-10-26,15626,1420354,1442767,6787,3,474,562,27,1066,589,0.010830577633117474,0.9844652670874784,90.89683860232945
2022-10-27,15628,1421266,1443829,6935,2,912,112,36,1062,148,0.01082399647049616,0.9843728031505116,90.9435628359355
2022-10-28,15628,1421980,1444836,7228,0,714,254,39,1007,293,0.010816452524715608,0.9841809035765997,90.98925006398771
2022-10-29,15631,1422831,1445877,7415,3,851,187,0,1041,187,0.01081073977938649,0.9840608848470513,91.02622992770776
2022-10-30,15633,1423547,1446958,7778,2,716,357,6,1081,363,0.010804045452597794,0.9838205393660355,91.06038508283758
2022-10-31,15634,1424109,1447780,8037,1,562,268,-9,822,259,0.010798601997541063,0.9836501402146735,91.09050786746833
2022-11-01,15636,1424803,1449339,8900,2,694,834,29,1559,863,0.01078836628283652,0.9830709033566336,91.12324123816833
2022-11-02,15639,1425428,1451120,10053,3,625,1106,47,1781,1153,0.010777192789018137,0.9822950548541816,91.1457254300147
2022-11-03,15642,1426549,1452943,10752,3,1121,628,71,1823,699,0.010765735476202439,0.9818341118681188,91.19991049737885
2022-11-04,15646,1427561,1454979,11772,4,1012,1020,0,2036,1020,0.010753419808808238,0.9811557417667196,91.24127572542503
2022-11-05,15649,1428603,1456838,12586,3,1042,770,44,1859,814,0.010741757148015084,0.9806189844032075,91.29036999169276
2022-11-06,15653,1429670,1458380,13057,4,1067,430,41,1542,471,0.010733142253733594,0.9803137728164127,91.33520730850316
2022-11-07,15657,1430753,1459725,13315,4,1083,261,-3,1345,258,0.010725992909623387,0.9801524259706451,91.3810436226608
2022-11-08,15660,1431618,1461979,14701,3,865,1345,41,2254,1386,0.010711508168037981,0.9792329438384546,91.41877394636015
2022-11-09,15664,1432536,1464536,16336,4,918,1635,0,2557,1635,0.010695537699312275,0.9781500762016092,91.45403472931562
2022-11-10,15666,1434483,1466932,16783,2,1947,331,116,2396,447,0.01067943163009601,0.9778796835845152,91.56664113366526
2022-11-11,15671,1436280,1469515,17564,5,1797,746,35,2583,781,0.010664062632909498,0.9773836946203339,91.6520962287027
2022-11-12,15677,1438276,1472026,18073,6,1996,432,77,2511,509,0.010649947759074907,0.9770724158404811,91.74433884033935
2022-11-13,15685,1440197,1474287,18405,8,1921,329,3,2261,332,0.010639041109363374,0.9768769581499396,91.82001912655403
2022-11-14,15693,1442034,1476058,18331,8,1837,-104,30,1771,-74,0.010631696044464378,0.9769494152668797,91.89026954693175
2022-11-15,15697,1443377,1478990,19916,4,1343,1521,64,2932,1585,0.010613323957565635,0.9759207296871514,91.95241128878129
2022-11-16,15703,1444781,1482658,22174,6,1404,2252,6,3668,2258,0.01059111406676388,0.9744533129015592,92.00668662039101
2022-11-17,15708,1447368,1486132,23056,5,2587,841,41,3474,882,0.010569720590095632,0.9739161797202402,92.14209320091673
2022-11-18,15715,1450159,1488930,23056,7,2791,6,-6,2798,0,0.01055455931440699,0.9739604951206571,92.27865097041044
2022-11-19,15720,1452614,1491558,23224,5,2455,142,26,2628,168,0.010539315266318842,0.9738903884394706,92.40547073791349
2022-11-20,15727,1455008,1493931,23196,7,2394,-26,-2,2373,-28,0.010527259960466715,0.973945918519664,92.51656387104978
2022-11-21,15736,1457416,1495720,22568,9,2408,-620,-8,1789,-628,0.010520685689834997,0.9743909287834621,92.61667513980682
2022-11-22,15750,1459200,1498564,23614,14,1784,1009,37,2844,1046,0.010510061632336023,0.9737321862796651,92.64761904761905
2022-11-23,15757,1460904,1501582,24921,7,1704,1299,8,3018,1307,0.010493599417148048,0.9729099043542078,92.71460303357237
2022-11-24,15766,1464960,1504600,23874,9,4056,-1066,19,3018,-1047,0.010478532500332314,0.9736541273428153,92.91893949004186
2022-11-25,15770,1468483,1507150,22897,4,3523,-999,22,2550,-977,0.010463457519158677,0.9743442922071459,93.11876981610654
2022-11-26,15775,1471963,1509385,21647,5,3480,-1256,6,2235,-1250,0.0104512765132819,0.9752071207809804,93.30985736925516
2022-11-27,15782,1474496,1511229,20951,7,2533,-651,-45,1844,-696,0.01044315586850173,0.9756932933393946,93.4289697123305
2022-11-28,15789,1477170,1512525,19566,7,2674,-1377,-8,1296,-1385,0.010438835721723608,0.976625179749095,93.55690670720122
2022-11-29,15795,1478983,1514545,19767,6,1813,244,-43,2020,201,0.010428874678533817,0.9765196808282356,93.63615068059512
2022-11-30,15801,1480792,1516900,20307,6,1809,566,-26,2355,540,0.010416639198365087,0.9761961895972048,93.71508132396684
2022-12-01,15810,1484243,1518857,18804,9,3451,-1445,-58,1957,-1503,0.010409143191228667,0.977210494470513,93.88001265022137
2022-12-02,15817,1486667,1520501,18017,7,2424,-753,-34,1644,-787,0.01040249233640754,0.9777481238091918,93.99171777201745
2022-12-03,15818,1489541,1521942,16583,1,2874,-1425,-9,1441,-1434,0.010393300138901482,0.9787107524465453,94.1674674421545
2022-12-04,15822,1492385,1522998,14791,4,2844,-1750,-42,1056,-1792,0.010388720142771035,0.9798995139849166,94.32341044115788
2022-12-05,15830,1494565,1523802,13407,8,2180,-1382,-2,804,-1384,0.010388488793163416,0.9808131240147998,94.41345546430827
2022-12-06,15834,1495989,1525050,13227,4,1424,-157,-23,1248,-180,0.01038261040621619,0.9809442313366775,94.47953770367563
2022-12-07,15838,1497279,1526330,13213,4,1290,31,-45,1280,-14,0.01037652408063787,0.9809667634128924,94.53712589973482
2022-12-08,15840,1499798,1527368,11730,2,2519,-1386,-97,1038,-1483,0.01037078163219342,0.9819493403030572,94.68421717171717
2022-12-09,15848,1501566,1528186,10772,8,1768,-947,-11,818,-958,0.010370465375288086,0.9825806544491312,94.7479808177688
2022-12-10,15849,1503634,1528941,9458,1,2068,-1230,-84,755,-1314,0.010365998426361775,0.9834480205580203,94.87248406839548
2022-12-11,15854,1505189,1529544,8501,5,1555,-895,-62,603,-957,0.010365180733604264,0.9840769536541609,94.94064589378075
2022-12-12,15856,1506506,1529982,7620,2,1317,-891,10,438,-881,0.010363520616582418,0.9846560286330166,95.01173057517659
2022-12-13,15860,1507394,1530568,7314,4,888,-266,-40,586,-306,0.010362166202351022,0.9848592156637275,95.0437578814628
2022-12-14,15865,1508273,1531274,7136,5,879,-103,-75,706,-178,0.01036065393913826,0.9849791742039635,95.06920895052001
2022-12-15,15867,1509640,1531847,6340,2,1367,-728,-68,573,-796,0.010358084064531248,0.985503121395283,95.14337934077015
2022-12-16,15874,1510813,1532332,5645,7,1173,-691,-4,485,-695,0.010359373817162338,0.9859566986788764,95.17531813027593
2022-12-17,15879,1511764,1532726,5083,5,951,-527,-35,394,-562,0.010359973015398708,0.986323713436061,95.2052396246615
2022-12-18,15881,1512563,1533019,4575,2,799,-484,-24,293,-508,0.010359297569045132,0.9866563949957567,95.24356148857125
2022-12-19,15883,1513231,1533303,4189,2,668,-375,-11,284,-386,0.01035868318264557,0.9869093062493193,95.27362588931562
2022-12-20,15886,1513767,1533620,3967,3,536,-197,-25,317,-222,0.010358498193815938,0.9870548114917645,95.28937429182929
2022-12-21,15890,1514226,1533999,3883,4,459,-54,-30,379,-84,0.010358546517957312,0.9871101610887622,95.2942731277533
2022-12-22,15893,1515024,1534302,3385,3,798,-479,-19,303,-498,0.010358456157914153,0.9874353288987435,95.32649594160951
2022-12-23,15895,1515641,1534582,3046,2,617,-307,-32,280,-339,0.010357869439365248,0.9876572252248496,95.35331865366467
2022-12-24,15898,1516168,1534836,2770,3,527,-275,-1,254,-276,0.010358109921841812,0.9878371369970472,95.36847402188954
2022-12-25,15900,1516573,1535048,2575,2,405,-195,0,212,-195,0.01035798229110751,0.9879645457340748,95.3819496855346
2022-12-26,15901,1516949,1535185,2335,1,376,-209,-31,137,-240,0.010357709331448653,0.9881213013415321,95.39959750959059
2022-12-27,15901,1517259,1535370,2210,0,310,-106,-19,185,-125,0.010356461309000437,0.9882041462318529,95.4190931387963
2022-12-28,15903,1517512,1535600,2185,2,253,-7,-18,230,-25,0.010356212555352956,0.988220890856994,95.42300194931774
2022-12-29,15904,1517906,1535789,1979,1,394,-209,3,189,-206,0.010355589211799278,0.9883558223167376,95.44177565392354
2022-12-30,15906,1518186,1535970,1878,2,280,-80,-21,181,-101,0.010355671009199399,0.9884216488603293,95.44737834779329
2022-12-31,15909,1518494,1536126,1723,3,308,-151,-4,156,-155,0.010356572312427497,0.9885217749064855,95.44873970708404
2023-01-01,15911,1518805,1536256,1540,2,311,-183,0,130,-183,0.010356997792034662,0.9886405651141477,95.45628810257055
